origin,destination,flow,time
BES.1_1,BES.2_1,138.0,0
BES.1_1,BES.3_1,233.0,0
BES.2_1,BES.3_1,27.0,0
BES.2_1,BES.1_1,9.0,0
BES.3_1,BES.2_1,27.0,0
BES.3_1,BES.1_1,62.0,0
BES.1_1,BES.1_1,18221.608947064837,0
BES.2_1,BES.2_1,1812.373077239991,0
BES.3_1,BES.3_1,4371.051575851439,0
